ferrous_debris,soot_in_oil,cylinder_head_temp,exhaust_gas_temp,bearing_temp,engine_vibration,knock_sensor,crankshaft_vibration,oil_temperature,injector_pressure,oil_pressure,coolant_pressure,mass_air_flow,oxygen_sensor,egr_flow,RUL
40.589,108.51,114.739,664.399,85.983,6.789,77.329,901.0127108696342,100.469,10.251,0.237,0.12,3.905,0.91,18.437,725
100.0,140.0,130.0,850.0,110.0,10.0,98.233,79.408434060553,124.171,20.0,0.365,0.027,4.81,0.657,20.0,51
12.377,10.484,104.56,525.935,50.519,3.774,68.966,468.3134011487193,87.257,1.45,0.02,0.198,0.27,0.291,3.003,849
8.944,48.686,92.398,389.955,44.946,4.068,13.936,252.68758505112882,6.547,4.056,0.075,0.194,1.392,0.118,6.089,845
13.279,21.621,108.587,266.892,64.795,4.118,33.065,324.8386670393764,59.325,6.683,0.077,0.226,0.636,0.752,0.044,809
100.0,140.0,130.0,850.0,110.0,10.0,89.572,1021.7030352821943,127.735,20.0,0.472,0.039,6.737,0.021,20.0,42
63.382,131.199,127.141,730.716,100.731,6.992,80.315,239.73456375376216,105.582,16.999,0.265,0.131,3.579,0.94,18.073,676
29.432,124.229,127.967,712.137,108.992,8.14,80.355,218.27625086789823,117.512,11.463,0.274,0.112,4.017,0.915,17.099,651
100.0,140.0,130.0,850.0,110.0,10.0,88.753,1039.4889096887803,124.255,20.0,0.389,0.284,6.177,0.096,20.0,54
12.239,3.799,74.793,643.671,75.836,3.386,57.586,689.6974555816614,13.148,8.998,0.045,0.202,1.098,0.526,2.768,835
100.0,140.0,130.0,850.0,110.0,10.0,92.714,1021.5435816276884,124.455,20.0,0.32,0.033,4.611,0.651,20.0,205
51.11,114.766,123.885,737.571,103.942,8.038,71.822,948.13355343477,100.834,13.018,0.274,0.111,3.605,0.932,18.96,387
61.034,118.865,111.905,747.225,100.145,8.732,73.33,955.1199174692342,112.012,14.013,0.282,0.106,3.647,0.909,16.589,657
15.759,6.622,102.759,351.912,38.102,1.657,58.092,790.7962192725238,93.002,2.591,0.061,0.174,0.579,0.401,5.343,829
33.663,102.732,124.158,742.204,99.732,6.877,76.745,970.9607711587331,102.49,15.516,0.235,0.138,3.713,0.926,18.566,787
7.977,0.909,108.261,261.275,49.911,1.688,39.43,684.9078110568383,48.39,4.18,0.056,0.235,2.278,0.415,12.254,808
100.0,140.0,130.0,850.0,110.0,10.0,92.061,157.77187374224476,123.135,20.0,0.471,0.256,8.116,0.467,20.0,153
0.392,44.803,98.019,411.283,76.859,2.249,33.448,596.379598717727,32.462,1.773,0.072,0.193,2.8,0.446,0.152,944
100.0,140.0,130.0,850.0,110.0,10.0,90.159,128.48235515038104,129.55,20.0,0.403,0.027,6.908,0.557,20.0,280
18.262,51.629,88.653,392.146,70.467,2.064,33.996,280.7882197220745,76.299,9.526,0.067,0.188,0.376,0.227,10.865,951
66.245,127.864,127.558,697.463,104.503,7.829,77.584,934.3833242644515,112.053,10.434,0.247,0.132,4.02,0.935,15.554,345
4.33,81.338,84.666,566.867,52.722,4.469,44.362,373.32090498868786,48.767,9.548,0.062,0.181,2.133,0.732,12.755,815
100.0,140.0,130.0,850.0,110.0,10.0,85.332,1019.3633328844595,121.711,20.0,0.393,0.285,5.343,0.734,20.0,96
4.387,27.738,74.135,497.287,52.57,1.247,45.405,293.4747250049026,67.177,4.262,0.097,0.19,1.017,0.733,6.436,825
19.542,94.384,100.12,306.991,35.522,2.588,4.829,671.1992848038674,51.51,1.89,0.047,0.2,0.888,0.035,7.028,935
19.793,32.853,107.238,366.291,60.7,3.674,17.895,368.0917171137857,47.272,1.044,0.023,0.217,3.127,0.082,2.624,991
0.129,96.811,81.122,256.724,84.877,0.437,7.394,427.84126945574394,88.824,6.374,0.084,0.174,2.491,0.05,4.956,961
3.075,25.527,94.978,379.666,51.536,1.605,30.879,429.3211768179917,28.827,2.633,0.066,0.212,0.203,0.335,1.504,916
13.085,41.623,81.114,496.977,36.748,2.774,20.34,780.7875518873918,78.256,2.35,0.023,0.219,2.267,0.146,13.972,945
100.0,140.0,130.0,850.0,110.0,10.0,86.568,1092.150364203785,123.087,20.0,0.47,0.269,7.285,0.647,20.0,101
28.78,104.815,118.484,788.713,88.528,5.026,76.58,233.6909905164942,102.328,11.216,0.278,0.114,4.122,0.903,15.166,380
17.711,58.969,76.145,633.584,40.084,1.055,63.02,353.72689056958615,0.999,5.328,0.07,0.208,1.855,0.064,12.673,907
70.165,122.267,127.185,797.952,97.088,6.059,75.919,940.6828511796451,104.554,13.307,0.202,0.124,3.844,0.949,18.947,739
34.0,113.967,127.3,700.7,85.098,8.723,78.489,216.5428209044474,118.581,18.6,0.242,0.143,3.301,0.928,18.205,503
11.349,23.309,96.763,273.203,84.163,4.327,22.246,746.9640408105156,35.336,8.995,0.054,0.163,1.597,0.66,8.483,898
6.377,67.65,85.045,367.517,40.105,2.97,57.202,640.7531196118323,94.155,1.67,0.003,0.237,2.047,0.073,12.97,862
0.44,56.095,104.725,269.294,78.717,3.699,62.331,750.0804014327721,82.677,7.416,0.006,0.161,0.867,0.182,4.796,801
72.789,110.635,116.303,686.14,85.225,5.736,78.054,240.25712543249998,109.42,16.599,0.223,0.14,3.391,0.942,15.83,388
100.0,140.0,130.0,850.0,110.0,10.0,87.549,1026.0127979766146,127.749,20.0,0.394,0.015,5.808,0.594,20.0,73
12.696,65.588,77.306,354.588,62.176,0.019,16.169,504.0354515546841,43.809,6.94,0.086,0.171,2.247,0.59,12.1,940
5.831,2.238,74.954,421.675,60.886,3.023,31.062,603.9868582340721,71.321,9.25,0.008,0.234,1.28,0.088,8.571,822
5.792,69.763,98.343,298.381,71.55,1.511,47.529,740.9448549563128,13.401,8.957,0.024,0.226,2.699,0.401,14.009,885
16.445,37.674,98.897,467.404,78.191,1.31,59.647,796.5645322045259,87.089,3.469,0.052,0.179,1.652,0.136,8.495,824
2.088,7.98,71.74,421.36,44.678,2.647,20.649,443.04810449470835,23.457,4.467,0.02,0.202,2.979,0.767,8.48,862
6.135,55.995,82.35,417.607,41.239,2.433,62.461,329.0386390650736,52.45,4.547,0.018,0.176,1.839,0.776,0.729,969
8.942,21.107,72.222,606.395,82.113,3.483,6.815,276.3447228959071,36.795,8.905,0.039,0.185,0.763,0.006,5.474,951
92.592,135.801,122.125,678.025,89.887,8.313,72.448,214.54146544403648,110.381,17.206,0.245,0.146,4.296,0.933,18.236,571
13.192,67.924,85.812,516.78,83.094,4.216,58.366,848.968211066805,17.961,8.923,0.066,0.173,2.922,0.451,14.145,907
0.596,99.496,106.247,625.171,69.426,0.707,23.211,739.0626425080623,26.517,2.374,0.055,0.188,0.653,0.523,9.598,927
14.061,64.955,71.796,573.957,59.607,1.738,26.736,397.08590576810406,58.786,9.556,0.086,0.236,2.681,0.304,6.654,997
12.403,67.541,93.545,460.473,37.459,1.46,9.47,473.7343370889487,93.831,7.146,0.017,0.18,2.913,0.084,12.11,890
65.724,107.832,125.878,818.423,97.751,8.391,82.408,217.7741095402532,104.727,13.14,0.201,0.126,3.442,0.938,18.968,572
3.615,86.681,88.433,474.247,39.768,0.729,37.67,505.13955011553253,85.662,7.624,0.026,0.167,1.13,0.467,3.965,851
61.888,119.744,126.961,685.496,86.262,6.17,70.093,245.15855995431153,111.322,14.455,0.206,0.135,3.468,0.913,16.55,382
96.942,119.439,119.076,845.326,102.824,8.95,82.049,218.92221145161295,106.088,18.047,0.258,0.139,3.871,0.943,18.955,330
42.974,126.314,117.208,800.664,95.619,5.837,75.26,211.12161293122284,113.106,18.047,0.27,0.134,3.509,0.92,18.506,778
100.0,140.0,130.0,850.0,110.0,10.0,86.877,14.85563939091383,128.087,20.0,0.328,0.295,4.789,0.8,20.0,129
5.701,6.137,79.969,403.855,67.592,2.214,6.838,746.8458012992816,93.968,1.33,0.078,0.212,1.659,0.104,5.511,986
100.0,140.0,130.0,850.0,110.0,10.0,87.496,1095.1763174790055,123.181,20.0,0.382,0.267,8.296,0.746,20.0,32
100.0,140.0,130.0,850.0,110.0,10.0,99.337,1045.1399865638616,121.459,20.0,0.416,0.086,5.388,0.524,20.0,5
92.584,121.492,124.042,765.748,102.154,6.034,78.052,998.0078006544803,105.861,16.368,0.271,0.138,3.81,0.903,17.485,573
2.065,38.336,94.456,393.97,84.124,1.366,23.352,623.0214074398548,86.325,4.743,0.067,0.188,3.031,0.323,13.58,887
0.57,54.193,102.587,513.216,31.982,0.871,65.304,532.3932261126772,74.065,8.172,0.036,0.228,2.31,0.289,10.575,975
7.565,64.062,109.219,528.066,59.476,2.267,68.483,820.3558245615144,78.197,5.909,0.054,0.207,1.218,0.547,2.055,922
54.362,119.996,115.884,773.652,88.184,7.639,76.753,957.4386736470756,111.983,15.13,0.286,0.107,4.132,0.917,16.5,481
28.058,132.188,115.989,811.279,104.457,6.468,75.461,236.06083738037694,100.981,17.632,0.226,0.117,4.007,0.922,15.457,717
94.078,128.582,125.965,710.902,86.077,8.558,79.196,992.301359206594,103.025,17.367,0.255,0.122,3.351,0.945,15.797,448
100.0,140.0,130.0,850.0,110.0,10.0,92.377,59.508804616598574,128.319,20.0,0.4,0.086,8.735,0.042,20.0,45
100.0,140.0,130.0,850.0,110.0,10.0,94.766,164.5952567065413,123.981,20.0,0.401,0.025,9.177,0.588,20.0,95
9.605,31.358,90.422,459.566,82.395,3.056,49.338,746.5473715113278,36.597,9.55,0.059,0.223,2.298,0.084,5.765,825
2.666,86.138,80.025,279.844,44.378,3.299,22.264,616.4484630262489,59.983,8.853,0.054,0.171,1.995,0.449,7.686,982
4.461,95.601,70.329,295.929,57.841,0.779,59.069,544.2915343856087,16.671,4.487,0.027,0.232,0.796,0.656,3.744,966
1.522,97.999,99.975,570.424,52.879,0.459,1.647,768.251012873515,33.052,6.191,0.068,0.221,1.8,0.39,13.453,987
5.755,25.633,98.53,265.384,83.472,3.415,25.829,787.517889644089,45.615,9.202,0.046,0.209,1.015,0.298,10.854,840
63.683,113.028,121.572,774.44,105.531,8.422,76.043,244.877519980478,119.845,10.973,0.244,0.118,3.45,0.939,17.489,660
17.306,45.472,82.288,295.058,35.199,2.918,42.62,815.4206448986768,45.82,1.928,0.065,0.163,0.618,0.118,0.778,989
47.114,136.837,117.567,740.363,93.722,8.678,75.138,202.52081159990988,105.841,18.959,0.272,0.103,3.477,0.946,15.528,682
9.33,11.165,91.361,365.989,70.525,2.872,67.069,647.7607169882705,88.973,4.485,0.001,0.178,2.312,0.537,4.197,872
56.915,122.702,111.598,745.905,99.255,7.607,83.249,243.4480511846202,106.066,11.657,0.262,0.113,4.05,0.948,18.116,641
55.564,134.571,120.048,797.566,102.944,8.109,71.042,984.511743021421,103.669,10.667,0.289,0.138,3.728,0.915,16.891,318
5.365,51.626,71.988,421.641,84.843,0.297,63.566,292.54172100138095,22.289,2.844,0.077,0.228,0.657,0.467,8.02,916
69.556,128.128,122.221,748.78,102.849,6.904,79.461,971.4222086281777,116.346,18.333,0.218,0.109,4.217,0.902,15.053,338
15.176,39.932,75.854,533.862,54.0,4.84,32.938,711.1130908700165,24.265,2.35,0.096,0.188,3.134,0.206,4.773,945
100.0,140.0,130.0,850.0,110.0,10.0,98.703,1089.5497233519957,126.045,20.0,0.489,0.019,7.443,0.028,20.0,16
74.305,138.026,111.869,742.565,98.888,5.321,76.388,972.9437334346997,108.501,16.868,0.21,0.109,3.931,0.924,16.628,437
36.924,129.044,114.362,767.066,85.698,8.979,82.207,223.46933875808156,108.772,14.612,0.229,0.121,3.451,0.911,17.621,521
10.946,75.339,79.151,601.721,51.317,1.218,38.049,626.904078563385,16.791,7.018,0.062,0.23,0.299,0.645,3.545,875
100.0,140.0,130.0,850.0,110.0,10.0,95.054,194.04519315103767,129.393,20.0,0.461,0.018,4.577,0.614,20.0,12
5.916,31.869,77.656,485.273,54.438,1.027,5.086,371.8069111144459,91.346,2.105,0.048,0.207,1.246,0.638,13.747,939
18.82,19.91,79.68,631.75,82.048,1.163,32.788,423.40913669893496,51.286,2.892,0.006,0.174,1.993,0.494,3.328,994
10.901,87.81,92.86,305.152,83.658,2.556,7.784,789.7051034134727,69.748,2.203,0.033,0.174,2.247,0.227,0.791,818
100.0,140.0,130.0,850.0,110.0,10.0,90.541,174.96598255171546,124.803,20.0,0.469,0.26,9.05,0.428,20.0,104
15.217,15.013,100.047,276.043,50.848,4.237,14.647,742.6554189200709,2.049,4.671,0.081,0.214,1.008,0.698,4.811,930
17.609,97.093,86.071,250.799,65.599,3.628,63.664,384.71524773597446,20.028,4.737,0.065,0.224,1.047,0.663,7.61,827
18.18,1.905,84.399,469.853,70.404,3.876,47.051,371.2349272850052,28.323,1.237,0.067,0.205,1.96,0.166,2.115,923
11.792,77.519,97.235,636.023,57.967,1.353,52.27,295.66280928511094,6.498,3.589,0.059,0.21,2.536,0.092,9.336,927
82.272,122.391,126.317,721.018,108.313,6.396,82.338,203.77327681456163,101.812,12.591,0.248,0.107,3.83,0.901,16.657,561
72.815,137.912,121.937,739.454,105.608,8.649,73.896,200.25965364330764,112.732,11.811,0.23,0.113,4.162,0.93,17.839,385
11.767,89.179,94.182,372.054,33.617,0.932,38.168,885.8925003426992,50.1,9.418,0.004,0.164,0.759,0.225,8.386,875
16.901,91.474,84.141,561.585,60.715,2.742,34.341,298.26456324110956,49.503,7.25,0.058,0.2,0.254,0.79,0.037,866
0.866,82.511,105.361,571.267,64.673,3.838,64.335,867.34321702809,48.122,2.219,0.041,0.187,0.934,0.284,0.086,911
3.29,9.656,89.479,325.844,34.089,1.469,49.936,664.4403784996141,62.725,3.784,0.033,0.225,2.05,0.268,2.372,887
13.802,87.694,96.809,523.552,36.268,2.434,8.038,490.21580119622416,15.896,4.001,0.085,0.238,1.356,0.636,10.171,902
92.508,110.018,119.748,810.246,87.568,5.323,70.102,206.97109960951136,106.281,12.114,0.287,0.104,4.038,0.939,18.13,699
92.29,114.884,112.056,696.222,103.8,8.932,79.18,994.3987755864339,108.869,15.56,0.248,0.119,4.148,0.938,18.564,472
100.0,140.0,130.0,850.0,110.0,10.0,90.635,1020.5647752031591,124.744,20.0,0.309,0.044,9.877,0.418,20.0,68
55.318,114.497,126.369,820.801,85.913,7.361,71.042,914.215676574286,109.649,17.592,0.273,0.105,3.412,0.907,16.371,700
4.161,36.916,99.844,463.014,34.534,4.103,3.646,855.4936457485196,49.013,2.432,0.047,0.234,1.557,0.596,10.096,995
18.666,34.5,105.32,307.443,57.316,2.772,51.255,489.0693780716633,47.332,9.515,0.041,0.18,0.828,0.059,12.117,865
12.938,92.795,83.989,376.221,37.938,3.86,49.349,302.4483428334645,69.926,8.821,0.075,0.221,0.438,0.779,6.472,930
42.934,102.917,112.633,768.487,100.57,5.876,70.944,911.7088043150122,106.698,15.43,0.261,0.124,4.034,0.94,15.468,307
15.543,88.077,101.719,273.097,31.649,2.697,69.801,382.5162906959315,47.85,6.037,0.052,0.207,2.811,0.475,7.201,899
3.29,41.88,89.697,298.061,40.252,4.563,39.05,778.4950510790518,60.176,2.941,0.002,0.233,0.435,0.079,4.736,955
98.81,127.529,111.441,715.083,87.155,5.594,83.011,922.6524728596853,115.241,11.567,0.246,0.126,3.625,0.922,15.508,499
19.815,1.682,92.63,534.554,32.354,3.095,6.346,264.35841553999944,69.313,7.185,0.021,0.238,0.214,0.767,0.201,995
2.605,72.179,88.848,503.621,74.391,1.14,57.321,395.448229413132,38.377,5.605,0.09,0.223,2.235,0.779,9.499,883
13.597,42.752,88.316,647.935,73.946,3.046,51.528,496.24015876002954,19.366,6.507,0.058,0.196,2.283,0.069,0.739,975
7.134,44.129,105.214,633.109,78.43,3.42,31.967,658.7690328895112,17.82,2.819,0.012,0.213,3.181,0.279,11.794,941
20.398,123.155,126.988,761.792,95.004,5.195,82.543,204.6013900678787,111.4,14.725,0.278,0.101,3.783,0.935,17.285,735
7.398,10.452,73.884,265.055,81.222,0.263,36.315,822.58258437927,82.874,3.096,0.08,0.164,0.596,0.78,14.476,811
54.295,117.924,112.237,691.156,104.248,6.824,73.63,206.2357321739964,110.165,10.946,0.268,0.101,3.375,0.915,17.873,603
11.867,1.337,85.083,638.841,75.523,1.337,27.145,774.0514146815007,39.649,4.519,0.006,0.179,2.108,0.458,12.318,999
10.727,96.982,78.588,539.933,81.988,0.68,39.793,462.4402480901059,82.546,9.116,0.033,0.225,1.069,0.398,7.724,981
1.781,53.591,103.494,261.662,59.118,4.632,16.898,534.9827266114743,42.19,2.38,0.037,0.239,2.287,0.002,8.039,901
7.484,29.227,73.828,618.465,63.401,2.843,29.343,301.0275429557362,5.534,5.38,0.097,0.216,0.98,0.303,14.075,814
77.043,135.796,112.172,676.577,85.877,6.674,75.154,203.8006375195359,105.233,11.735,0.256,0.128,4.118,0.9,15.733,371
17.419,16.713,109.869,631.993,60.36,2.966,49.721,879.4776666174392,68.019,9.777,0.051,0.181,3.165,0.099,5.746,829
14.66,61.976,71.333,405.5,33.694,2.631,39.097,296.4717383962605,25.635,6.955,0.077,0.216,2.063,0.573,1.312,800
15.161,29.93,102.857,585.256,36.15,4.723,5.342,681.8173971632887,45.646,7.465,0.08,0.161,1.416,0.315,8.735,988
85.763,103.378,111.489,802.208,105.763,8.077,82.772,249.41004213800971,114.0,15.926,0.27,0.119,4.046,0.904,15.136,449
100.0,140.0,130.0,850.0,110.0,10.0,89.457,159.69489832362257,129.51,20.0,0.47,0.251,8.173,0.443,20.0,184
12.392,10.114,83.205,588.381,83.53,3.795,13.814,332.52457381751003,29.775,1.078,0.007,0.237,1.823,0.549,5.245,907
100.0,140.0,130.0,850.0,110.0,10.0,86.465,1058.9591033330055,128.716,20.0,0.434,0.26,6.795,0.767,20.0,17
17.849,67.698,87.53,364.256,67.199,2.849,19.269,329.3198220787121,83.141,2.783,0.092,0.215,1.621,0.322,8.308,848
14.481,11.161,90.674,353.832,61.272,1.81,39.577,476.07636469108206,71.907,2.388,0.085,0.169,0.798,0.446,3.256,805
14.221,82.328,83.47,367.342,47.885,2.116,40.562,642.8439893051545,86.321,2.79,0.051,0.221,1.917,0.758,0.337,951
68.409,111.566,115.814,730.234,107.665,8.818,83.172,227.4658270497274,109.326,11.374,0.21,0.101,3.84,0.926,18.91,495
1.669,25.645,88.65,355.124,46.547,2.437,58.695,868.1948273464272,69.764,3.298,0.041,0.205,0.816,0.073,2.161,967
1.598,94.17,97.139,291.759,72.223,2.485,26.784,478.3304325084013,68.433,2.043,0.048,0.234,2.839,0.314,0.472,959
15.233,76.943,85.415,422.375,79.418,2.647,32.52,274.3555347493722,22.125,6.747,0.099,0.2,3.098,0.3,12.979,918
4.865,99.072,71.796,310.38,43.555,4.673,30.567,357.0956654500312,43.257,5.88,0.011,0.221,0.274,0.119,5.84,815
31.559,113.546,121.487,655.444,87.015,7.907,78.147,924.7709789091119,113.804,12.825,0.233,0.118,3.601,0.909,18.279,422
14.048,24.726,83.828,349.139,63.97,1.253,8.258,745.7005333312262,24.898,4.548,0.049,0.194,1.314,0.632,6.265,973
17.315,21.893,97.045,578.117,50.916,4.892,57.327,535.0891940324587,89.755,2.441,0.056,0.228,0.956,0.309,1.89,894
44.785,115.096,115.16,843.487,89.35,8.041,77.844,204.37793102736427,110.247,12.264,0.285,0.129,3.93,0.9,18.954,641
14.369,54.528,103.066,331.103,71.837,3.754,57.046,876.7402879821931,3.819,3.814,0.039,0.163,0.538,0.202,2.891,839
18.14,46.015,106.076,431.715,54.541,1.036,51.068,700.4666823643871,76.106,2.068,0.055,0.182,3.069,0.507,4.0,825
16.406,10.688,104.735,313.609,39.047,0.008,28.606,452.18880327009526,20.702,6.703,0.076,0.193,2.855,0.386,9.905,857
6.83,77.552,77.957,370.673,42.974,1.548,55.133,819.8403777999503,56.233,4.983,0.039,0.235,2.402,0.633,7.485,998
45.243,138.1,117.778,801.357,101.863,5.494,78.887,222.42640419384563,102.491,12.435,0.248,0.109,4.04,0.926,18.186,703
11.84,23.094,76.668,592.611,72.555,1.494,57.83,627.9952435952175,70.741,5.603,0.077,0.231,0.961,0.468,11.064,956
100.0,140.0,130.0,850.0,110.0,10.0,88.099,20.052780438386065,121.256,20.0,0.467,0.066,8.261,0.416,20.0,233
67.438,134.349,111.862,795.394,108.132,6.337,81.731,986.0669045024339,101.606,17.476,0.213,0.109,4.073,0.931,18.059,541
8.427,73.438,109.556,399.99,33.173,1.427,56.264,520.5847376802642,27.064,6.924,0.094,0.238,3.063,0.665,3.296,842
6.341,53.098,97.57,412.168,55.375,4.798,27.909,578.3694777019964,94.176,4.337,0.055,0.228,3.042,0.439,7.088,979
44.085,121.224,117.637,712.247,105.262,6.399,83.262,246.2055174316179,118.634,10.148,0.241,0.147,3.306,0.94,17.59,408
3.788,15.787,89.228,274.899,61.308,3.08,59.34,370.73282038631953,95.602,6.795,0.038,0.195,0.816,0.033,3.752,861
90.649,134.23,119.369,809.819,85.256,8.297,78.494,912.5683446824369,111.091,10.651,0.203,0.132,4.087,0.921,18.002,674
15.397,67.843,105.414,565.09,33.546,2.815,10.593,430.89550067502375,6.071,1.561,0.04,0.176,1.76,0.555,11.492,837
0.725,21.526,72.345,305.72,79.207,2.583,49.129,264.4425222902107,66.754,8.966,0.059,0.207,0.285,0.396,11.67,882
13.332,63.851,95.876,510.654,82.924,0.005,51.343,275.8298964859043,78.99,3.379,0.072,0.2,2.195,0.16,13.021,830
9.971,35.15,82.515,612.878,52.674,1.985,10.664,562.2355016454321,89.091,4.26,0.003,0.186,2.881,0.477,6.774,835
93.544,117.749,115.51,761.007,103.702,5.439,70.096,910.5563858931268,101.172,15.717,0.247,0.136,3.99,0.911,15.4,360
12.841,65.342,77.212,495.424,71.794,1.662,38.482,622.81086000016,7.909,1.806,0.044,0.237,0.546,0.196,0.286,963
16.891,89.718,108.38,641.703,34.388,0.547,16.423,741.449546090676,30.574,9.582,0.026,0.216,2.837,0.649,7.56,918
100.0,140.0,130.0,850.0,110.0,10.0,97.109,1072.704142226314,129.529,20.0,0.479,0.292,5.897,0.546,20.0,140
6.7,66.028,76.141,484.068,64.667,1.844,8.646,289.16583538123297,51.218,3.474,0.066,0.161,0.776,0.05,13.177,931
3.885,25.852,95.324,487.242,74.005,4.475,13.749,509.0032284273678,63.791,9.109,0.009,0.238,1.13,0.312,6.825,824
8.587,49.72,91.623,300.582,61.885,0.559,13.142,634.1321796707944,12.519,4.696,0.064,0.165,0.566,0.437,2.896,972
4.434,41.707,96.182,328.345,70.449,1.748,7.416,417.19786118828466,25.145,2.48,0.019,0.226,0.482,0.242,0.343,883
3.725,28.452,76.381,346.519,31.741,3.436,3.9,358.972369055983,32.086,9.244,0.099,0.181,2.778,0.06,4.092,906
7.266,13.996,100.178,648.947,60.541,2.598,18.948,897.8690449997501,29.029,3.925,0.094,0.211,1.435,0.421,10.08,940
100.0,140.0,130.0,850.0,110.0,10.0,97.677,1041.0692137050796,121.062,20.0,0.44,0.087,5.185,0.784,20.0,49
100.0,140.0,130.0,850.0,110.0,10.0,90.931,21.29977245457991,127.49,20.0,0.405,0.053,6.265,0.379,20.0,249
17.602,60.428,86.349,441.017,42.552,3.227,20.543,760.4406173806087,8.414,6.66,0.094,0.23,0.272,0.224,5.767,880
1.817,96.283,109.611,330.824,48.488,3.305,20.232,663.3602588633275,23.295,1.063,0.0,0.212,2.014,0.759,0.207,827
6.007,64.379,91.726,402.698,58.569,2.177,48.222,417.40310640557107,81.336,2.093,0.081,0.228,0.346,0.477,10.633,968
0.107,18.141,74.827,363.083,74.526,2.738,3.906,725.9549538199362,88.454,4.743,0.092,0.18,3.083,0.625,2.853,938
96.202,104.375,128.282,832.839,99.484,8.501,77.364,949.3361623466776,101.732,15.294,0.261,0.132,3.909,0.943,16.703,580
7.636,91.265,105.434,613.715,54.388,4.173,10.652,633.8256383358653,94.722,7.167,0.054,0.16,0.484,0.146,2.108,966
28.445,110.463,118.396,754.936,87.565,7.271,74.174,243.87798562081693,106.92,16.58,0.208,0.129,4.297,0.914,16.26,453
14.578,32.405,109.735,635.323,41.087,2.063,6.413,704.4035889437237,0.075,7.403,0.063,0.193,1.279,0.127,13.005,989
1.583,56.709,97.337,500.868,54.771,3.395,69.372,636.2637792874368,63.425,8.807,0.081,0.234,1.118,0.391,9.969,989
100.0,140.0,130.0,850.0,110.0,10.0,86.287,1013.4430304295246,121.117,20.0,0.349,0.042,7.571,0.475,20.0,80
100.0,140.0,130.0,850.0,110.0,10.0,90.047,112.86229686425258,125.002,20.0,0.468,0.274,9.144,0.351,20.0,85
0.64,6.363,102.314,518.389,45.2,4.683,59.243,749.8879639604247,33.131,5.567,0.054,0.225,0.979,0.788,14.483,863
5.351,46.933,97.154,438.163,39.592,2.952,34.553,540.2954181865892,70.411,6.823,0.078,0.176,0.229,0.028,8.022,964
83.08,104.477,128.563,744.221,86.778,5.161,81.266,220.074240338331,102.999,12.706,0.255,0.115,3.591,0.909,17.876,344
32.247,136.311,125.752,713.912,89.037,7.945,81.254,914.6295133657152,117.676,10.095,0.209,0.103,3.741,0.91,15.98,493
97.406,132.042,119.841,685.238,88.345,7.889,80.669,230.87962435658056,115.711,15.228,0.235,0.133,4.275,0.929,17.499,343
11.648,17.046,105.185,376.888,70.045,4.319,38.59,367.129537958041,88.92,3.964,0.038,0.166,2.623,0.539,7.908,818
84.134,129.059,110.594,748.181,86.038,7.591,78.563,204.09902799551233,103.382,14.787,0.255,0.124,3.397,0.908,17.801,472
2.493,78.091,93.272,586.919,44.484,3.199,29.066,731.2371669752567,71.075,4.345,0.062,0.174,0.543,0.312,5.497,988
18.061,85.346,85.562,462.025,78.883,0.36,43.716,824.4984964703448,0.868,1.845,0.089,0.23,0.91,0.017,0.252,954
16.896,25.899,103.725,518.997,66.163,0.336,40.883,546.8112135561539,60.941,4.529,0.036,0.174,1.371,0.641,9.871,999
3.724,88.751,99.738,259.792,51.677,0.675,66.461,456.10238999981544,53.326,4.001,0.075,0.202,3.135,0.784,4.942,813
6.027,98.874,104.29,611.485,73.388,2.922,32.847,354.41564943513015,78.122,5.096,0.09,0.213,2.761,0.719,14.727,825
100.0,140.0,130.0,850.0,110.0,10.0,86.937,1059.5742099180247,123.949,20.0,0.339,0.272,6.577,0.095,20.0,290
70.379,106.34,113.955,796.758,100.91,6.322,76.121,918.3160043462724,116.688,10.885,0.26,0.118,3.85,0.925,18.968,559
17.59,47.042,107.027,544.949,51.968,1.131,65.373,339.2051515016839,1.637,8.025,0.0,0.197,2.771,0.599,14.015,883
39.204,121.503,127.553,741.868,90.222,7.999,75.0,205.10419592032395,101.295,18.969,0.282,0.144,3.468,0.912,17.281,558
14.343,95.184,96.118,532.416,40.379,0.688,52.234,347.40970090860765,64.964,2.183,0.015,0.185,3.146,0.03,10.803,806
16.171,53.149,101.536,503.119,31.488,3.765,16.708,797.8120299745109,95.811,3.72,0.057,0.205,3.105,0.454,8.255,936
12.25,59.999,102.921,364.069,50.119,0.644,29.489,353.15944238302694,26.0,8.408,0.056,0.226,1.419,0.398,3.819,904
4.754,90.658,84.29,321.178,67.07,4.286,43.354,437.5657277643372,71.183,6.536,0.046,0.186,0.773,0.003,7.077,908
19.684,83.691,70.444,534.514,41.39,1.572,32.986,253.29851690317062,9.101,2.16,0.06,0.201,0.455,0.31,6.122,827
5.386,9.562,70.656,271.712,64.987,1.421,31.456,583.9700097680277,48.607,8.651,0.001,0.227,0.837,0.562,9.385,834
15.292,14.084,79.401,525.863,41.78,4.738,39.303,748.6667902921861,75.551,8.599,0.065,0.211,1.131,0.779,3.252,900
6.964,12.277,105.391,593.67,66.726,4.228,0.909,276.04921450049557,12.379,6.799,0.039,0.217,2.535,0.09,10.602,922
13.077,34.18,91.37,341.131,58.996,0.533,14.287,720.2085830228264,19.673,8.749,0.001,0.217,2.208,0.315,8.533,925
